representative_label_by_embedding,count,representative_label_by_count,count,total_count,cluster
refactor,32,refactoring,174,241,"['refactoring', 'refactor', 'code refactoring', 'reorganize', 'reorg', 'reorganization', 'type: refactor', 'type: refactoring', 'type:refactoring', 'category:refactoring', 'unification']"
linking,66,linking,66,111,"['linking', 'link', 'linkname', 'links', 'intra doc links', 'find links', 'hyperlinks', 'external link', 'doc link']"
metadata,130,metadata,130,147,"['metadata', 'module metadata', 'starter metadata', 'library metadata', 'metadata issue', 'metadata reading', 'metadata parsing', 'ptr metadata', 'metadata management']"
warnings,26,warning,119,154,"['warning', 'warnings', 'severity:minor', 'severity critical', 'severity/critical', 'warning messages']"
analysis,106,analysis,106,253,"['analysis', 'monitoring', 'profiling', 'analyze', 'needs investigation', 'data analysis', 'investigation', 'anomaly detection']"
eval,4,const eval,90,97,"['const eval', 'eval', 'eval context']"
tensor,180,tensor,180,390,"['tensor', 'tensor operations', 'tensorboard', 'tensordict', 'tensor parallel', 'tensor parallelism', 'tensor creation', 'tensor ops', 'tensor operation', 'domain tensor', 'tensor dict', 'meta tensors', 'tensors', 'meta tensor', 'named tensor', 'tensor construction', 'tensor api', 'tensor manipulation', 'tensor management', 'tensor computation', 'distributed tensor', 'tensor issue', 'nested tensor', 'tensor broadcasting', 'tensor shapes', 'tensor attributes', 'tensorrt', 'tensor conversion', 'tensor comparison', 'masked tensor', 'async collective tensor', 'tensor copy', 'fake tensor', 'nested tensors', 'tensor strides', 'tensor prop', 'empty tensor']"
executor service,2,executor,53,61,"['executor', 'task executor', 'async executor', 'executor service']"
security vulnerability,10,validation,155,226,"['validation', 'vulnerability', 'verification', 'vuln check', 'invalidation', 'security vulnerability']"
input method,11,input,87,147,"['input', 'input handling', 'input method', 'component:vnumberinput', 'component: vnumberinput', 'input field', 'inputs', 'vnumberinput', 'user input', 'number input', 'input box', 'input processing', 'quick input']"
formatting,113,formatting,113,190,"['formatting', 'format', 'formatter', 'format string', 'format issue', 'output format', 'text formatting', 'output formatting', 'code formatting', 'data formatting', 'formatting issue']"
gc,78,gc,78,137,"['gc', 'grpc', 'gd', 'gcp', 'gcn', 'gdt', 'gcs', 'gc issue', 'gd extension', 'gd library']"
macro related,2,macro,75,146,"['macro', 'macro expansion', 'macro rules', 'macro errors', 'f macro', 'macros', 'macro related', 'derive macros', 'macro system', 'derive macro', 'macro redefinition']"
gui,108,gui,108,118,"['gui', 'gui issue']"
torch.fx,4,torch.compile,71,247,"['torch compile', 'torch.compile', 'torchscript', 'torch function', 'torch.export', 'torchcompile', 'torch.fx', 'torch script', 'torch api', 'torchgen', 'torchfx', 'torch export', 'torchbench', 'torch compiler', 'torchvision', 'torchtune', 'torchaudio', 'torch fx', 'domain: torchscript', 'domain torch library', 'torch.nn.functional', 'torch runtime error']"
actuator,62,actuator,62,64,"['actuator', 'actuate']"
tikv,52,tikv,52,75,"['tikv', 'svg', 'latex']"
encoding issue,5,encoding,94,194,"['encoding', 'unicode', 'utf8', 'encoding/xml', 'encoding/json', 'uri encoding', 'utf 8', 'encoding issue', 'character encoding', 'url encoding', 'unicode support', 'utf8 error', 'json encoding']"
bootstrap,77,bootstrap,77,84,"['bootstrap', 't bootstrap', 'bootstrapping']"
toolchain,57,toolchain,57,65,"['toolchain', 'setuptools scm', 'toolchain issue']"
fuzz testing,12,fuzzing,61,82,"['fuzzing', 'fuzz', 'fuzzer', 'fuzz testing']"
iterator,66,iterator,66,80,"['iterator', 'iter', 'iterators', 'it']"
race detector,13,data race,78,154,"['data race', 'race condition', 'race detector', 'race']"
error handling,243,error handling,243,335,"['error handling', 'exception handling', 'errorhandling', 'lowering exception', 'low level error']"
language feature,242,language feature,242,567,"['language feature', 'language design', 'language features', 'language groovy', 'language style', 'language proposal', 'expression language', 'languagefeature', 'language extensions', 'domain: language features', 'language spec', 'domain language features', 'language specification', 'domain/language features', 'language extension']"
unstable,18,flaky,44,142,"['flaky', 'unstable', 'unstable features', 'unstable feature', 'reliability', 'unstable behavior', 'robustness']"
release,68,release,68,180,"['release', 'release notes', 'release management', 'multi release', 'release process', 'release workflow', 'release note', 'type:release note', 'go release', 'release candidate', 'prerelease', 'pre release']"
cmake,52,cmake,52,73,"['cmake', 'wsl', 'rmake', 'mingw']"
pip compile,8,pip,69,86,"['pip', 'pip compile', 'uv pip compile', 'pip compatibility', 'pip install']"
vim functionality,3,vimscript,86,271,"['vim9script', 'vimscript', 'vim9', 'vim9class', 'vim', 'vim behavior', 'vim script', 'vimrc', 'vim feature', 'vim features', 'vim configuration', 'vim core', 'vim functionality', 'vim internal', 'vim scripting', 'vim internal error', 'core vim', 'vimscript interaction']"
gpu,135,gpu,135,170,"['gpu', 'gpus', 'multi gpu', 'cpu gpu comparison', 'nvidia', 'gpu issue', 'gpu rendering', 'gpu acceleration']"
internal,30,internal,30,42,"['internal', 'internals', 'internal/trace', 'go internal', 'internal tool']"
script,22,scripting,59,112,"['scripting', 'script', 'emscripten', 'scripts', 'scriptpubkeyman', 'third party scripts', 'content script', 'ecmascript', 'script execution', 'script fields', 'script manager', 'script test']"
multi threading,10,threading,60,213,"['threading', 'virtual threads', 'multithreading', 'worker threads', 'threadsanitizer', 'thread pool', 'comment thread', 'thread local', 'thread hang', 'thread management', 'threads', 'multi threading', 'java threading', 'thread local storage', 'ui thread', 'virtual thread', 'thread interruption', 'thread']"
zend,33,zend engine,110,152,"['zend engine', 'zend', 'zend optimizer', 'zendengine', 'zenmode']"
navigation,113,navigation,113,145,"['navigation', 'pagination', 'client side navigation', 'keyboard navigation']"
go/cmd,4,cmd/go,62,115,"['cmd/go', 'command palette', 'cmd/cgo', 'cmd/gomote', 'cmd/link', 'cmd/vet', 'cmd go', 'cmd/gitmirror', 'cmd/gonew', 'go/cmd', 'go/cmd/go']"
assertions,5,assertion failure,151,331,"['assertionerror', 'assertion', 'assertion failure', 'assertion error', 'assert', 'assertion library', 'assertj', 'assertions']"
pytorch functionality,3,pytorch,619,857,"['pytorch core', 'pytorch', 'pytorch api', 'pytorch dynamo', 'pytorch test', 'pytorch model', 'pytorch linalg', 'pytorch compiler', 'pytorch transformers', 'pytorch frontend', 'pytorch function', 'pytorch benchmarks', 'pytorch compile', 'pytorch onnx', 'pytorch rocm', 'pytorch docs', 'pytorch internal', 'pytorch aten', 'pytorch distributed', 'pytorch functionality', 'pytorch ops', 'pytorch feature request', 'pytorch fx', 'pytorch ir', 'pytorch export', 'domain: pytorch', 'pytorch modules', 'pytorch optimization', 'pytorch issues', 'pytorch issue', 'pytorch feature', 'pytorch elastic', 'pytorch benchmark', 'pytorch backend', 'pytorch extensions']"
triton kernel,4,triton,79,85,"['triton', 'triton kernels', 'triton kernel']"
export,83,export,83,105,"['export', 'model export', 'exporter', 'export data', 'ida exporter', 'aot export']"
suspend,2,hibernate,72,76,"['hibernate', 'suspend', 'suspend function']"
netty,83,netty,83,210,"['netty', 'net', 'netrw', 'netty4', 'net package', 'netrc', 'netpoller']"
mockito,47,mockito,47,63,"['mockito', 'mockmvc', 'mock server', 'spring mockito']"
mirror,5,reflection,85,115,"['reflection', 'reflect', 'mirror', 'mirroring', 'mirrors']"
planning,2,planner,36,60,"['planner', 'plan9', 'planning', 'execution plan', 'logical plan', 'roadmap']"
package management,286,package management,286,409,"['package manager', 'package management', 'packages', 'package installation', 'package resolution', 'dlpack', 'package missing', 'packageissue', 'packagemanagement', 'package loading', 'package', 'package issue', 'domain:package management', 'domain: package management', 'package configuration', 'internal package']"
typechecking,15,type checking,79,226,"['typechecker', 'typechecking', 'typing', 'type safety', 'type check', 'type checker', 'typeck', 'type checking', 'type hints', 'never type', 'type guard', 'type', 'type hint issue', 'type punning', 'type juggling']"
dcp,7,fsdp,55,123,"['fsdp', 'deps', 'fips', 'mmap', 'dcp', 'tp', 'gmp', 'dap', 'mptcp', 'fips140', 'ddp', 'sdpa']"
local storage,6,storage,135,174,"['storage', 'async storage', 'local storage', 'cloud storage', 'external storage', 'storage engine', 'data storage', 'async local storage']"
jackson,37,jackson,37,39,"['jackson', 'joplin']"
jms,56,jms,56,120,"['jms', 'jpa', 'jaxb', 'jmx', 'jpms', 'jndi']"
uv,60,uv,60,187,"['uv cli', 'uv tool', 'uv sync', 'uvx', 'uv', 'uv lock', 'uv python', 'uv api', 'uv run', 'uv add', 'tool uv', 'uv publish', 'uv pip', 'uv config', 'uv init', 'uv index', 'uv project', 'uv issue', 'uv configuration', 'uv library']"
localize,2,i18n,43,186,"['localization', 'i18n', 'language support', 'internationalization', 'locale', 'multilingual', 'localize', 'multilingual support', 'locale issue']"
turbopack,66,turbopack,66,95,"['turbopack', 'turbo', 'turbomodule', 'turbo module', 'rescore', 'turbo pack', 'turbo modules']"
abi,66,abi,66,93,"['abi', 'f abi', 'a abi', 'abi issue', 'abi compatibility', 'abi mismatch', 'c abi', 'abi compliance']"
clipping,2,clippy,51,59,"['clippy', 'mustache', 'clipping', 'web clipper']"
lint,113,lint,113,246,"['lint', 'linting', 'linter', 'next lint', 'lint issue', 'lints', 'lint warning']"
operator implementation,2,operator,29,55,"['operator', 'operators', 'operator support', 'operator behavior', 'operator overloading', 'operator precedence', 'comparison operator', 'operator implementation']"
junit,43,junit,43,98,"['junit', 'aspectj', 'eclipse', 'junit jupiter']"
ldap,56,ldap,56,83,"['ldap', 'spring ldap']"
annotations,25,annotation,38,100,"['annotation', 'annotation processing', 'annotations', 'annotated text', 'test annotation', 'type annotation', 'java annotations', 'java annotation', 'contract annotations', 'type annotations']"
schema,25,information schema,58,107,"['information schema', 'schema', 'info schema', 'schema migration', 'schema tracker', 'schema management', 'schema change', 'sql schema']"
github,15,git,73,287,"['git', 'github actions', 'repository', 'pull request', 'pull requests', 'github', 'repo', 'git integration', 'github api', 'repositories', 'gitlab', 'github integration', 'repository management', 'github compatibility', 'github copilot', 'repo management', 'github migration', 'repository access', 'simple repository', 'repository verification']"
syscall,50,syscall,50,82,"['syscall', 'syscalls', 'sympy', 'syft', 'sysroot', 'sycl', 'symint']"
function,41,function,41,73,"['function', 'functions', 'math functions', 'math function', 'sql function', 'function definition', 'custom function', 'mathematical function']"
normalization,10,quantization,57,69,"['quantization', 'normalization', 'spectral normalization']"
partitioning,55,partitioning,55,76,"['partitioning', 'network partition', 'partitioner', 'reorganize partition', 'partition pruning', 'partition', 'partition management']"
mysql,59,mysql,59,67,"['mysql', 'mysqlnd', 'mysqli', 'mysql protocol']"
go work,4,rest,46,54,"['rest', 'go.work', 'sleep', 'go work']"
scrollbar,2,scrolling,73,85,"['scrolling', 'scrollview', 'scrollbar', 'scroll api']"
ssa,47,ssa,47,100,"['ssa', 'ssr', 'slsa', 'scss', 'go ssa', 'sri', 'ssa interp']"
overflow,44,overflow,44,81,"['overflow', 'stack overflow', 'overlay']"
fs,35,fs,35,37,"['fs', 'nls']"
library problem,2,library,253,461,"['libraries', 'library', 'library update', 'library upgrade', 'standard library', 'library issue', 'library usage', 'library conflict', 'library management', 'library maintenance', 'library issues', 'library linking', 'library support', 'library features', 'library incompatibility', 'library proposal', 'library problem', 'library compilation', 'shared library']"
hateoas,4,spring hateoas,42,54,"['spring hateoas', 'hateoas', 'gotypes', 'gotypesalias']"
infoschema,23,infoschema,23,33,"['infoschema', 'intellisense']"
shell,39,shell,39,43,"['shell', 'pear', 'fish shell']"
coverage,46,coverage,46,48,"['coverage', 'cover']"
c++ api,2,c++,92,100,"['c++', 'c api', 'c++ api', 'c++ related']"
event handling,44,event handling,44,129,"['event handling', 'event', 'event listener', 'events', 'eventhandling', 'event listeners', 'event system', 'event emission', 'event emitter', 'event replay', 'event listening']"
dm,4,wasm,52,95,"['wasm', 'tvm', 'dml', 'addmm', 'ilm', 'dm', 'gemm', 'bmm']"
coding style,4,code style,22,40,"['code style', 'coding style', 'code smell', 'code clarity', 'code improvement']"
asn1,4,ast,44,82,"['asan', 'ast', 'asn1', 'astral sh uv']"
inference engine,2,inference,79,98,"['inference', 'inference mode', 'model inference', 'inference engine', 'inference plugin']"
framework configuration,2,framework,328,337,"['framework', 'framework integration', 'symfony', 'framework configuration']"
classpath loading,3,classpath,37,97,"['classpath', 'classloading', 'classloader', 'class loader', 'class loading', 'classpath loading', 'classloader issue', 'classpath issue']"
aggregations,11,aggregation,55,77,"['aggregation', 'aggregations', 'ml aggregations', 'aggregate', 'aggregation test', 'aggregation tests']"
tidb,103,tidb,103,141,"['tidb server', 'tidb sql', 'tidb', 'tidb ddl', 'tidb planner', 'tidb core', 'tidb query', 'ti database']"
ttl,39,ttl,39,69,"['ttl', 'toml', 'mkl', 'bool', 'jstl']"
ide feature,4,ide,56,93,"['ide', 'ide features', 'ide feature', 'ide integration', 'ide support', 'go ide']"
filter,40,filter,40,56,"['filter', 'filtering', 'runtime filter']"
changedetection,2,breaking change,37,51,"['breaking change', 'revalidation', 'changedetection', 'change point', 'reentrancy']"
integer overflow,95,integer overflow,95,99,"['integer overflow', 'topic integer overflow', 'bigint']"
lifecycle,38,lifecycle,38,42,"['lifecycle', 'lifecycle management']"
borrow check,24,borrow checker,31,79,"['borrow checker', 'borrowck', 'borrow checking', 'borrowing', 'ownership and borrowing', 'borrow check']"
c cpp,10,cpp,47,75,"['cpp', 'cpp extension', 'cpp wrapper', 'c cpp']"
graalvm,31,groovy,36,74,"['groovy', 'graalvm', 'gerritbot', 'ripgrep']"
key binding,5,keyboard,41,94,"['keyboard', 'keybindings', 'keybinding', 'keyboard input', 'keyboard interaction', 'key bindings', 'key binding', 'keyboard issue', 'key mapping']"
timeout,76,timeout,76,80,"['timeout', 'timed out', 'test timeout']"
ui improvement,61,ui bug,132,414,"['ui bug', 'ui issue', 'ui enhancement', 'ui improvement', 'ui design', 'ui layout', 'ui feature', 'ui behavior', 'ui customization', 'ui appearance', 'gui improvement', 'ui issues', 'ui suggestion', 'ui look and feel', 'ui upgrade', 'ui request', 'ui change', 'ui glitch', 'ui bugs']"
permissions,70,permissions,70,95,"['permissions', 'privilege', 'permission', 'privileges', 'permission issue', 'permission denied', 'privilege check']"
npm package,4,npm,50,75,"['npm', 'webpack', 'npm package', 'npm integration', 'npm support']"
repr,9,repl,44,62,"['repl', 'repr', 'newrelic', 'new relic']"
filesystem issue,2,filesystem,148,282,"['filesystem', 'file system', 'memory corruption', 'data corruption', 'data loss', 'filesystem error', 'filesystem issue']"
analyzer,20,analyzer,20,56,"['analyzer', 'profiler', 'lexer', 'accessor', 'advancer', 'solver']"
rfc,20,protocol,31,72,"['rfc', 'protocol', 'rfc compliance', 'rfc3986', 'rfc7807', 'protocol support', 'protocol extension', 'protocol violation']"
domain: testing,19,test framework,27,153,"['test framework', 'test infrastructure', 'test suite', 'area/testing', 'test improvement', 'test enhancement', 'a code coverage', 'test coverage', 'test case', 'test strategy', 'domain: testing', 'domain:testing', 'area: testing', 'domain/testing', 'topic: testing', 'area testing', 'testing infrastructure', 'parallel testing', 'code coverage', 'test logic', 'functional test', 'functional tests', 'test environment', 'randomized testing', 'internal tests', 'testability', 'test configuration', 'concurrent test']"
java io,3,io,46,55,"['io', 'java io', 'file io']"
gitea,3,vite,45,55,"['vite', 'serde', 'gitea', 'gitignore']"
scheduled task,3,scheduler,49,68,"['scheduler', 'task scheduler', 'cron', 'cron expression', 'scheduled task', 'scheduled tasks']"
apm,2,amp,36,61,"['amp', 'asm', 'acme', 'apm']"
svelte version 5,4,svelte,179,324,"['svelte 5', 'svelte', 'sveltekit', 'svelte compiler', 'svelte component', 'svelte core', 'svelte syntax', 'svelte5', 'svelte kit', 'svelte migration', 'sve', 'svelte check', 'svelte directives', 'sveltejs', 'svelte features', 'svelte feature', 'svelte version 5', 'svelte transition', 'svelte bindings', 'svelte class', 'svelte version', 'svelte template', 'svelte component interaction']"
undertow,50,undertow,50,52,"['undertow', 'let underscore drop']"
disassembly issue,3,decompiler,28,70,"['decompiler', 'disassembly', 'disassembler', 'assembly disassembly', 'decompiler bug', 'disassembly issue', 'decompilation issue', 'decompiler issue']"
backup restore,18,backup,42,70,"['backup', 'backup restore', 'backup and restore', 'log backup', 'backup recovery']"
js,11,javascript,547,573,"['javascript', 'js', 'jsx', 'commonjs', 'javascript engine', 'jquery']"
experimental feature,28,experimental feature,28,84,"['experimental', 'discovery', 'observation', 'experimental feature', 'experimental features', 'exploration']"
client server,10,client,43,66,"['client', 'client server', 'client side', 'server side', 'client connection']"
go1.18,3,go,167,433,"['language go', 'go', 'gomote', 'go1.x', 'go1.23', 'go tools', 'go1.22', 'go1.24', 'go tool', 'go1.18', 'go1.20', 'goimports', 'go1.21', 'golang', 'go language', 'gorm', 'purego', 'language/go', 'gob', 'go tooling', 'go build', 'go toolchain', 'go/tools', 'go version', 'go/build', 'go1', 'go project', 'gomobile', 'golang go', 'goroot', 'go imports']"
matcher,2,match,18,31,"['match', 'matcher', 'coordination', 'matchit', 'matching', 'fusion']"
array,30,array,30,56,"['array', 'arrays', 'subarray', 'array indexing', 'array operations', 'array manipulation', 'array handling', 'array access']"
rocm,43,rocm,43,77,"['rocm', 'roc', 'ccache', 'rocml', 'jcache', 'rocmlib', 'roc m']"
mappings,2,mapping,26,39,"['mapping', 'data mapping', 'mappings', 'index mapping', 'mapping issue', 'map iteration', 'map write']"
activemq,17,spring amqp,42,140,"['amqp', 'spring amqp', 'activemq', 'rabbitmq', 'rabbit mq', 'zeromq', 'spring boot starter activemq', 'mq', 'activemq artemis']"
restoration,3,restore,28,55,"['restore', 'recovery', 'restoration', 'rebuild', 'retrieval', 'reconstruction']"
file type,3,file management,27,106,"['filetype', 'file handling', 'files', 'file management', 'file import', 'file access', 'file type', 'filetype plugin', 'file format', 'file', 'file extension', 'fileinfo', 'filetype support', 'filetype detection', 'file reader', 'local files', 'file input']"
copilot,37,copilot,37,39,"['copilot', 'copilot chat']"
copy paste,13,clipboard,34,81,"['clipboard', 'paste', 'draganddrop', 'drag and drop', 'copy paste']"
unexpected error,3,syntax error,47,126,"['typeerror', 'parse error', 'syntax error', 'shapeerror', 'parsing error', 'methoderror', 'validation error', 'conversionerror', 'parser error', 'keyerror', 'function error', 'invalid input', 'unexpected error', 'evaluation error', 'invalid syntax', 'programming error', 'invalid data', 'key error']"
styles,4,styling,52,105,"['styling', 'style', 'sass', 'theming', 'styles']"
design discussion,2,design,49,55,"['design', 'design proposal', 'design discussion', 'design change']"
model,28,model,28,61,"['model', 'model loading', 'text model', 'language model', 'models', 'model issue', 'v model', 'model compilation', 'pick model']"
image build,8,image,52,92,"['image', 'exif', 'images', 'image building', 'image build', 'build image', 'image packaging']"
lsp,35,lsp,35,37,"['lsp', 'lsp issue']"
cleanup,57,cleanup,57,86,"['cleanup', 'tidy', 'chore', 'cleaning', 'trash', 'dump', 'clean up', 'disposal']"
binding issue,4,binding,64,127,"['binding', 'property binding', 'data binding', 'class binding', 'constructor binding', 'two way binding', 'bindings', 'template binding', 'binding issue', 'xml bind', 'binding errors', 'json bind']"
f compiler,14,f compiler,14,39,"['f compiler', 'f compiler error', 'f type system', 'f compiler errors', 'f inference', 'f compiler internal', 'f specialization']"
reversing,4,backward,21,30,"['backward', 'reversing', 'backward computation']"
dynamic shape,30,dynamic shapes,33,67,"['dynamic shape', 'dynamic shapes', 'shape', 'geo shape']"
fx,28,fx,28,36,"['fx', 'fx graph']"
data type,37,data type,37,96,"['data type', 'data types', 'datatype', 'data type issues', 'type conversion', 'data type issue', 'dataclasses', 'dataclass', 'data conversion', 'data type conversion', 'data type mismatch', 'data type management']"
redis,30,redis,30,32,"['redis', 'data redis']"
xml,65,xml,65,113,"['xml', 'libxml2', 'simplexml', 'xml configuration', 'libxml', 'xml ws', 'xmlreader', 'xml schema', 'xml soap', 'xml processing']"
property,9,properties,64,92,"['properties', 'property resolution', 'property', 'property source', 'propertysource']"
destructuring,4,decompilation,32,46,"['decompilation', 'destructuring', 'decomposition', 'destructors']"
br,16,br,16,18,"['br', 'span']"
magma,2,tiflash,29,37,"['tiflash', 'cusparse', 'quartz', 'pglite', 'magma']"
tooltip,13,hover,35,50,"['hover', 'tooltip', 'footnote']"
autocomplete,27,autocomplete,27,35,"['autocomplete', 'auto increment', 'automerge', 'autocompletion']"
comments,32,comments,32,65,"['comments', 'comment', 'commenting', 'consensus', 'discussion']"
automation,35,automation,35,39,"['automation', 'automation testing', 'ui automation']"
command issue,3,command,32,77,"['command', 'commands', 'command guide', 'subcommand', 'command not found', 'command execution', 'command issue', 'command block', 'command failure', 'command output', 'command suggestion']"
input output,7,output,29,38,"['output', 'input output', 'input output mapping']"
next.js,17,nextjs,105,142,"['nextjs', 'next.js api', 'next api', 'next.js', 'next js', 'domain: next.js']"
router,16,app router,37,62,"['app router', 'router', 'next router', 'pages router']"
adt,7,fmt,22,43,"['fmt', 'deno fmt', 'zts', 'usdt', 'dbt', 'elt', 'adt']"
const expressions,3,const,25,112,"['const', 'const evaluation', 'const fn', 'const propagation', 'const items', 'f const', 't const', 'const expressions', 'generic const exprs', 'const fns', 'const safety', 'const functions', 'const expr', 'const unsafety', 'const features', 'const expression', 'const context']"
behavioral change,2,behavior change,20,41,"['behavior change', 'persistence', 'conformer', 'conformance', 'behavioral change']"
module,39,module,39,187,"['module', 'module resolution', 'module system', 'module loading', 'modules', 'native modules', 'nn modules', 'nn module', 'module exports', 'node modules', 'lazy module', 'module list', 'module info', 'module management', 'nn.module', 'native module', 'missing module', 'ecmascript modules']"
snapshot repository,3,snapshot,31,49,"['snapshot', 'snapshot repo', 'snapshots', 'snapshot restore', 'snapshot testing', 'snapshot repository', 'snapshot recovery', 'azure snapshot repo']"
lock file,15,lockfile,29,52,"['lockfile', 'lock file', 'lock files', 'file watcher', 'file monitoring']"
match pattern,5,pattern matching,76,132,"['pattern matching', 'regex', 'match statement', 'match expression', 'pattern matcher', 'regexp', 'match pattern']"
closures,16,closure,51,72,"['closures', 'closure', 'f closures', 'f closure']"
uninitialized variable,4,undefined behavior,27,48,"['undefined behavior', 'undefinedbehavior', 'invalid code', 'uninitialized variable', 'undefined reference', 'undefined variable', 'invalid program', 'incomplete implementation']"
incremental hydration,7,hydration,44,53,"['hydration', 'incremental hydration', 'component hydration']"
graph building,2,graph,25,79,"['graph', 'dynamic graph', 'graph execution', 'graph construction', 'graph optimization', 'graph break', 'graph compilation', 'dynamic computation graph', 'graph manipulation', 'graph neural networks', 'graph issue', 'graph recompilation', 'graph mode', 'graph breaking', 'graph building']"
elasticsearch,357,elasticsearch,357,372,"['elasticsearch', 'elasticsearch sql', 'elasticsearch api', 'elasticsearch query', 'elastic search', 'elasticsearch plugin', 'elasticsearchql']"
postgresql,48,postgresql,48,66,"['postgresql', 'pgsql', 'node postgres', 'postgres']"
exceptions,3,exception,70,105,"['exception', 'example', 'examples', 'exceptions']"
color,20,syntax highlighting,50,159,"['highlighting', 'color', 'syntax highlighting', 'highlight', 'coloring', 'colors', 'colorscheme', 'color scheme', 'color mix', 'color support', 'coloring issue']"
date picker,8,date,28,47,"['date', 'datepicker', 'date picker', 'date selection', 'dates']"
data consistency,19,data mismatch,22,73,"['data consistency', 'data integrity', 'phantom data', 'data inconsistency', 'data mismatch', 'data dependency', 'data dependent']"
console,40,console,40,46,"['console', 'tty', 'console api']"
preview,23,preview,23,30,"['preview', 'preview window', 'image preview', 'ui preview']"
tasks,12,task,22,53,"['task', 'tasks', 'background tasks', 'task dependency', 'task management']"
session,28,session,28,45,"['session', 'session management']"
kernel generation,2,kernel,28,34,"['kernel', 'manylinux', 'kernel generation']"
remote access,5,ssh,41,61,"['ssh', 'remote', 'remote ssh', 'remote access', 'remote desktop']"
math,181,math,181,208,"['math', 'bcmath', 'math/big', 'opmath', 'mathematics']"
slice,11,slices,18,39,"['slices', 'slice', 'pie', 'layercake', 'slicing']"
cmd/pprof,2,pprof,25,43,"['pprof', 'proc macro', 'cmd/pprof', 'proc open']"
driver 115,2,driver,45,104,"['driver', 'driver upgrade', 'driver update', 'driver issue', 'driver 115', 'java driver', 'drivers', 'web driver', '115 driver']"
racing,4,test runner,19,35,"['test runner', 'runner', 'racing', 'racing condition']"
feature detection,3,change detection,37,50,"['change detection', 'detection', 'cycle detection', 'feature detection']"
torch,119,torch,119,195,"['torchdynamo', 'torch', 'torch dynamo', 'torch.cond', 'torch.nn', 'torch.unique', 'torch core', 'torch jit', 'torchelastic', 'torch distributed', 'torch.dynamo', 'torch. dynamo']"
device management,6,device,30,56,"['device', 'devicemesh', 'device mesh', 'device behavior', 'device management', 'device properties', 'device dispatch', 'device type', 'device mode']"
dtype issue,3,dtype,34,77,"['dtensor', 'dtype', 'dtype conversion', 'dtype mismatch', 'dtype mapping', 'dtype issue']"
cloud,5,azure,25,37,"['azure', 'cloud', 'cloud foundry', 'cloud native']"
routing datasource,3,datasource,14,17,"['datasource', 'routing datasource']"
stats,23,statistics,50,77,"['stats', 'statistics', 'request stats', 'stats tracking']"
desktop app,7,desktop,48,62,"['desktop', 'desktop integration', 'desktop app', 'desktop application']"
undefinedbehaviorsanitizer,11,unsupported operation,14,25,"['undefinedbehaviorsanitizer', 'unsupported operation']"
explorer,21,explorer,21,24,"['explorer', 'test explorer']"
display,29,display,29,31,"['display', 'screen']"
icons,7,icon,18,39,"['icon', 'symbolic shapes', 'icons', 'iconography', 'symbolic']"
text input,11,text,19,70,"['text', 'textinput', 'gettext', 'text processing', 'text manipulation', 'text input', 'text field mapper', 'text field']"
code cleanup,10,code cleanup,10,14,"['code cleanup', 'type cleanup', 'cleanup issue']"
workers,5,worker,21,28,"['worker', 'workers', 'cloudflare workers']"
dwarf,9,elf,27,39,"['elf', 'dwarf', 'cat']"
hash function,3,hashing,20,55,"['hash', 'hash join', 'hashing', 'hash aggregation', 'hash mismatch', 'hash table', 'hash function', 'equals hashcode']"
reproducible,38,reproducible,38,68,"['reproducibility', 'reproducible', 'reproducible issue']"
string,23,string,23,37,"['string', 'strings', 'stringer']"
webgpu,29,webgpu,29,33,"['webgpu', 'fastcgi', 'webgl']"
import issue,25,import issue,25,101,"['import error', 'dynamic imports', 'organize imports', 'dynamic import', 'package import', 'import map', 'data import', 'import errors', 'import behavior', 'import failure', 'import table', 'lightning import', 'import issue', 'import management', 'module import', 'import maps', 'css import']"
coroutines,33,coroutines,33,52,"['coroutines', 'a coroutines', 'spring coroutines', 'coroutine']"
transformers,23,transformers,23,42,"['transformers', 'transformer']"
custom ops,29,custom ops,29,52,"['custom ops', 'custom op', 'custom operations', 'custom operator']"
complex numbers,45,complex numbers,45,55,"['complex numbers', 'complex']"
p2p network,2,p2p,25,42,"['p2p', 'sftp', 'i2p', 'ftp', 'scp', 'p2p network', 'p2p networking']"
action,10,actions,22,43,"['actions', 'action', 'activity', 'motion', 'movement']"
bean creation,3,bean definition,36,184,"['bean definition', 'bean', 'bean lifecycle', 'beans', 'beanfactory', 'bean post processing', 'scoped beans', 'factory bean', 'bean factory', 'conditional on missing bean', 'bean override', 'bean validation', 'beanutils', 'bean management', 'bean post processor', 'conditional beans', 'bean registration', 'bean discovery', 'container bean', 'bean resolution', 'bean injection', 'bean creation', 'bean overriding']"
proxy,41,proxy,41,57,"['proxy', 'workaround', 'proxying', 'proxies', 'http proxy', 'bypass']"
focus,38,focus,38,51,"['focus', 'input focus', 'focus mode', 'focus issue', 'focus management']"
self update,3,update,31,52,"['update', 'select for update', 'auto update', 'update guide', 'self update', 'test update', 'patch release', 'sql update']"
multi diff,2,diff,22,41,"['diff', 'diff editor', 'apidiff', 'multi diff', 'autodiff', 'diff mode']"
es module,2,esm,23,32,"['esm', 'esmodules', 'es modules', 'domain: esm', 'es module']"
